,,,Tag Code,,,Reader,Mux,RSSI,,Time
49985,TAG_READ,,c50000000000000000000158,,,1,4,-70,1.52047E+12,1520472148
49986,TAG_READ,,c50000000000000000000916,,,1,4,-64,1.52047E+12,1520472148
49987,TAG_READ,,c50000000000000000000507,,,1,4,-68,1.52047E+12,1520472148
49988,TAG_READ,,c50000000000000000000883,,,1,4,-72,1.52047E+12,1520472148
49989,TAG_READ,,c50000000000000000000048,,,1,4,-67,1.52047E+12,1520472148
49990,TAG_READ,,c50000000000000000000292,,,1,4,-67,1.52047E+12,1520472148
49991,TAG_READ,,c50000000000000000000420,,,1,4,-67,1.52047E+12,1520472148
49992,TAG_READ,,c50000000000000000000235,,,1,4,-66,1.52047E+12,1520472148
49993,TAG_READ,,c50000000000000000000916,,,1,2,-64,1.52047E+12,1520472148
49994,TAG_READ,,c50000000000000000000334,,,1,2,-69,1.52047E+12,1520472148
49995,TAG_READ,,c50000000000000000000916,,,1,1,-66,1.52047E+12,1520472149
49996,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,1,-64,1.52047E+12,1520472149
49997,TAG_READ,,c50000000000000000000048,,,1,1,-66,1.52047E+12,1520472149
49998,TAG_READ,,c50000000000000000000235,,,1,1,-67,1.52047E+12,1520472149
49999,TAG_READ,,c50000000000000000000655,,,1,4,-71,1.52047E+12,1520472149
50000,TAG_READ,,c50000000000000000000909,,,1,4,-69,1.52047E+12,1520472149
50001,TAG_READ,,c50000000000000000000710,,,1,4,-69,1.52047E+12,1520472149
50002,TAG_READ,,c50000000000000000000235,,,1,4,-73,1.52047E+12,1520472149
50003,TAG_READ,,c50000000000000000000048,,,1,4,-64,1.52047E+12,1520472149
50004,TAG_READ,,c50000000000000000000334,,,1,2,-66,1.52047E+12,1520472149
50005,TAG_READ,,c50000000000000000000916,,,1,1,-68,1.52047E+12,1520472149
50006,TAG_READ,,c50000000000000000000235,,,1,1,-71,1.52047E+12,1520472149
50007,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,1,-64,1.52047E+12,1520472149
50008,TAG_READ,,c50000000000000000000048,,,1,1,-64,1.52047E+12,1520472149
50009,TAG_READ,,c50000000000000000000315,,,1,1,-67,1.52047E+12,1520472149
50010,TAG_READ,,c50000000000000000000883,,,1,1,-72,1.52047E+12,1520472149
50011,TAG_READ,,c50000000000000000000710,,,1,1,-72,1.52047E+12,1520472149
50012,TAG_READ,,c50000000000000000000623,,,1,1,-71,1.52047E+12,1520472149
50013,TAG_READ,,c50000000000000000000909,,,1,4,-70,1.52047E+12,1520472149
50014,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,1,-64,1.52047E+12,1520472149
50015,TAG_READ,,c50000000000000000000916,,,1,1,-67,1.52047E+12,1520472149
50016,TAG_READ,,c50000000000000000000235,,,1,1,-67,1.52047E+12,1520472149
50017,TAG_READ,,c50000000000000000000048,,,1,1,-71,1.52047E+12,1520472149
50018,TAG_READ,,c50000000000000000000048,,,1,4,-67,1.52047E+12,1520472149
50019,TAG_READ,,c50000000000000000000420,,,1,4,-68,1.52047E+12,1520472149
