Order,Tag,,Tag Code,,,Reader,Mux,RSSI,,Time
37928,TAG_READ,,c50000000000000000000444,,,1,4,-70,1.52045E+12,450695
37929,TAG_READ,,c50000000000000000000334,,,1,4,-56,1.52045E+12,450695
37930,TAG_READ,,08303242b99c64e60f087f9359028400,,,1,4,-68,1.52045E+12,450695
37931,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,4,-58,1.52045E+12,450695
37932,TAG_READ,,c50000000000000000000710,,,1,4,-66,1.52045E+12,450695
37933,TAG_READ,,c50000000000000000000324,,,1,4,-65,1.52045E+12,450695
37934,TAG_READ,,c50000000000000000000352,,,1,4,-71,1.52045E+12,450695
37935,TAG_READ,,c50000000000000000000877,,,1,4,-72,1.52045E+12,450695
37936,TAG_READ,,abacab000000000000000481,,,1,4,-69,1.52045E+12,450695
37937,TAG_READ,,c50000000000000000000900,,,1,4,-67,1.52045E+12,450695
37938,TAG_READ,,c50000000000000000000623,,,1,4,-71,1.52045E+12,450695
37939,TAG_READ,,c50000000000000000000691,,,1,4,-74,1.52045E+12,450695
37940,TAG_READ,,c50000000000000000000500,,,1,4,-71,1.52045E+12,450695
37941,TAG_READ,,c50000000000000000000243,,,1,4,-68,1.52045E+12,450695
37942,TAG_READ,,c50000000000000000000765,,,1,4,-67,1.52045E+12,450695
37943,TAG_READ,,c50000000000000000000519,,,1,4,-74,1.52045E+12,450695
37944,TAG_READ,,083056003e86d2e43c03b5fe27a00400,,,1,4,-71,1.52045E+12,450695
37945,TAG_READ,,c50000000000000000000315,,,1,4,-67,1.52045E+12,450695
37946,TAG_READ,,c50000000000000000000953,,,1,4,-71,1.52045E+12,450695
37947,TAG_READ,,c50000000000000000000155,,,1,4,-74,1.52045E+12,450695
37948,TAG_READ,,c50000000000000000000044,,,1,4,-67,1.52045E+12,450695
37949,TAG_READ,,c50000000000000000000409,,,1,4,-72,1.52045E+12,450695
37950,TAG_READ,,abacab000000000000000468,,,1,4,-69,1.52045E+12,450695
37951,TAG_READ,,c50000000000000000000655,,,1,4,-74,1.52045E+12,450695
37952,TAG_READ,,c50000000000000000000420,,,1,4,-70,1.52045E+12,450695
37953,TAG_READ,,c50000000000000000000654,,,1,4,-76,1.52045E+12,450695
37954,TAG_READ,,abacab000000000000000258,,,1,4,-71,1.52045E+12,450695
37955,TAG_READ,,c50000000000000000000610,,,1,4,-71,1.52045E+12,450695
37956,TAG_READ,,c50000000000000000000909,,,1,4,-71,1.52045E+12,450695
37957,TAG_READ,,c50000000000000000000802,,,1,4,-70,1.52045E+12,450695
37958,TAG_READ,,abacab000000000000000148,,,1,4,-69,1.52045E+12,450695
37959,TAG_READ,,c50000000000000000000243,,,1,3,-68,1.52045E+12,450695
37960,TAG_READ,,c50000000000000000000334,,,1,3,-57,1.52045E+12,450695
37961,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,3,-62,1.52045E+12,450695
37962,TAG_READ,,c50000000000000000000235,,,1,1,-70,1.52045E+12,450695
37963,TAG_READ,,c50000000000000000000334,,,1,1,-66,1.52045E+12,450695
37964,TAG_READ,,c50000000000000000000623,,,1,1,-68,1.52045E+12,450696
37965,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,1,-67,1.52045E+12,450696
37966,TAG_READ,,c50000000000000000000710,,,1,1,-65,1.52045E+12,450696
37967,TAG_READ,,c50000000000000000000900,,,1,1,-64,1.52045E+12,450696
37968,TAG_READ,,c50000000000000000000765,,,1,1,-69,1.52045E+12,450696
37969,TAG_READ,,c50000000000000000000763,,,1,1,-71,1.52045E+12,450696
37970,TAG_READ,,c50000000000000000000323,,,1,1,-71,1.52045E+12,450696
37971,TAG_READ,,c50000000000000000000334,,,1,1,-63,1.52045E+12,450696
37972,TAG_READ,,c50000000000000000000324,,,1,1,-71,1.52045E+12,450696
37973,TAG_READ,,abacab000000000000000284,,,1,1,-71,1.52045E+12,450696
37974,TAG_READ,,c50000000000000000000828,,,1,4,-69,1.52045E+12,450696
37975,TAG_READ,,abacab000000000000000284,,,1,4,-72,1.52045E+12,450696
37976,TAG_READ,,c50000000000000000000765,,,1,4,-72,1.52045E+12,450696
37977,TAG_READ,,c50000000000000000000610,,,1,4,-68,1.52045E+12,450696
37978,TAG_READ,,c50000000000000000000044,,,1,4,-64,1.52045E+12,450696
37979,TAG_READ,,c50000000000000000000319,,,1,4,-67,1.52045E+12,450696
37980,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,4,-64,1.52045E+12,450696
37981,TAG_READ,,c50000000000000000000710,,,1,4,-64,1.52045E+12,450696
37982,TAG_READ,,c50000000000000000000763,,,1,4,-74,1.52045E+12,450696
37983,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,3,-68,1.52045E+12,450696
37984,TAG_READ,,c50000000000000000000235,,,1,3,-71,1.52045E+12,450696
37985,TAG_READ,,c50000000000000000000507,,,1,1,-72,1.52045E+12,450696
37986,TAG_READ,,c50000000000000000000323,,,1,1,-69,1.52045E+12,450696
37987,TAG_READ,,c50000000000000000000803,,,1,1,-70,1.52045E+12,450696
37988,TAG_READ,,c50000000000000000000859,,,1,1,-67,1.52045E+12,450696
37989,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,1,-72,1.52045E+12,450696
37990,TAG_READ,,c50000000000000000000581,,,1,1,-74,1.52045E+12,450696
37991,TAG_READ,,c50000000000000000000334,,,1,1,-68,1.52045E+12,450696
37992,TAG_READ,,c50000000000000000000623,,,1,1,-72,1.52045E+12,450696
37993,TAG_READ,,c50000000000000000000315,,,1,1,-71,1.52045E+12,450696
37994,TAG_READ,,c50000000000000000000655,,,1,1,-74,1.52045E+12,450696
37995,TAG_READ,,c50000000000000000000352,,,1,1,-70,1.52045E+12,450696
37996,TAG_READ,,c50000000000000000000243,,,1,1,-73,1.52045E+12,450696
37997,TAG_READ,,c50000000000000000000581,,,1,4,-70,1.52045E+12,450696
37998,TAG_READ,,c50000000000000000000352,,,1,4,-69,1.52045E+12,450696
37999,TAG_READ,,c50000000000000000000803,,,1,4,-68,1.52045E+12,450696
38000,TAG_READ,,c50000000000000000000623,,,1,4,-72,1.52045E+12,450696
38001,TAG_READ,,c50000000000000000000802,,,1,4,-71,1.52045E+12,450696
38002,TAG_READ,,c50000000000000000000710,,,1,4,-73,1.52045E+12,450696
38003,TAG_READ,,c50000000000000000000859,,,1,4,-67,1.52045E+12,450696
38004,TAG_READ,,c50000000000000000000315,,,1,4,-69,1.52045E+12,450696
38005,TAG_READ,,c50000000000000000000654,,,1,4,-74,1.52045E+12,450696
38006,TAG_READ,,c50000000000000000000953,,,1,4,-74,1.52045E+12,450696
38007,TAG_READ,,c50000000000000000000155,,,1,4,-76,1.52045E+12,450696
38008,TAG_READ,,abacab000000000000000178,,,1,4,-70,1.52045E+12,450696
38009,TAG_READ,,c50000000000000000000334,,,1,4,-62,1.52045E+12,450696
38010,TAG_READ,,c50000000000000000000909,,,1,4,-73,1.52045E+12,450696
38011,TAG_READ,,c50000000000000000000623,,,1,4,-68,1.52045E+12,450696
38012,TAG_READ,,c50000000000000000000507,,,1,4,-71,1.52045E+12,450696
38013,TAG_READ,,c50000000000000000000158,,,1,4,-71,1.52045E+12,450696
38014,TAG_READ,,c50000000000000000000420,,,1,4,-71,1.52045E+12,450696
38015,TAG_READ,,c50000000000000000000859,,,1,4,-69,1.52045E+12,450696
38016,TAG_READ,,c50000000000000000000315,,,1,4,-70,1.52045E+12,450696
38017,TAG_READ,,c50000000000000000000953,,,1,4,-70,1.52045E+12,450696
38018,TAG_READ,,c50000000000000000000710,,,1,1,-69,1.52045E+12,450696
38019,TAG_READ,,c50000000000000000000323,,,1,1,-72,1.52045E+12,450696
38020,TAG_READ,,c50000000000000000000765,,,1,1,-67,1.52045E+12,450696
38021,TAG_READ,,c50000000000000000000763,,,1,1,-71,1.52045E+12,450696
38022,TAG_READ,,c50000000000000000000507,,,1,1,-75,1.52045E+12,450696
38023,TAG_READ,,c50000000000000000000623,,,1,1,-67,1.52045E+12,450696
38024,TAG_READ,,c50000000000000000000158,,,1,1,-72,1.52045E+12,450696
38025,TAG_READ,,c50000000000000000000763,,,1,4,-69,1.52045E+12,450697
38026,TAG_READ,,c50000000000000000000623,,,1,4,-67,1.52045E+12,450697
38027,TAG_READ,,c50000000000000000000828,,,1,4,-67,1.52045E+12,450697
38028,TAG_READ,,c50000000000000000000900,,,1,4,-65,1.52045E+12,450697
38029,TAG_READ,,c50000000000000000000765,,,1,4,-68,1.52045E+12,450697
38030,TAG_READ,,c50000000000000000000710,,,1,4,-64,1.52045E+12,450697
38031,TAG_READ,,c50000000000000000000324,,,1,4,-69,1.52045E+12,450697
38032,TAG_READ,,c50000000000000000000916,,,1,4,-64,1.52045E+12,450697
38033,TAG_READ,,c50000000000000000000048,,,1,4,-61,1.52045E+12,450697
38034,TAG_READ,,abacab000000000000000106,,,1,4,-72,1.52045E+12,450697
38035,TAG_READ,,c50000000000000000000324,,,1,1,-67,1.52045E+12,450697
38036,TAG_READ,,c50000000000000000000765,,,1,1,-66,1.52045E+12,450697
38037,TAG_READ,,c50000000000000000000319,,,1,1,-70,1.52045E+12,450697
38038,TAG_READ,,c50000000000000000000710,,,1,1,-64,1.52045E+12,450697
38039,TAG_READ,,c50000000000000000000763,,,1,1,-67,1.52045E+12,450697
38040,TAG_READ,,c50000000000000000000788,,,1,1,-68,1.52045E+12,450697
38041,TAG_READ,,c50000000000000000000155,,,1,1,-74,1.52045E+12,450697
38042,TAG_READ,,c50000000000000000000883,,,1,1,-67,1.52045E+12,450697
38043,TAG_READ,,c50000000000000000000765,,,1,1,-67,1.52045E+12,450697
38044,TAG_READ,,c50000000000000000000334,,,1,1,-67,1.52045E+12,450697
38045,TAG_READ,,c50000000000000000000765,,,1,4,-68,1.52045E+12,450697
38046,TAG_READ,,c50000000000000000000323,,,1,1,-71,1.52045E+12,450697
38047,TAG_READ,,c50000000000000000000763,,,1,1,-72,1.52045E+12,450697
38048,TAG_READ,,c50000000000000000000765,,,1,1,-68,1.52045E+12,450697
38049,TAG_READ,,c50000000000000000000916,,,1,1,-71,1.52045E+12,450697
38050,TAG_READ,,c50000000000000000000581,,,1,1,-78,1.52045E+12,450697
38051,TAG_READ,,abacab000000000000000115,,,1,1,-71,1.52045E+12,450697
38052,TAG_READ,,c50000000000000000000859,,,1,1,-65,1.52045E+12,450697
38053,TAG_READ,,c50000000000000000000953,,,1,1,-68,1.52045E+12,450697
38054,TAG_READ,,c50000000000000000000048,,,1,1,-65,1.52045E+12,450697
38055,TAG_READ,,c50000000000000000000623,,,1,1,-69,1.52045E+12,450697
38056,TAG_READ,,c50000000000000000000352,,,1,1,-71,1.52045E+12,450697
38057,TAG_READ,,08303242b99c64e60f087f9359028400,,,1,1,-68,1.52045E+12,450697
38058,TAG_READ,,c50000000000000000000235,,,1,1,-69,1.52045E+12,450697
38059,TAG_READ,,c50000000000000000000323,,,1,1,-67,1.52045E+12,450697
38060,TAG_READ,,c50000000000000000000710,,,1,1,-68,1.52045E+12,450697
38061,TAG_READ,,c50000000000000000000334,,,1,1,-67,1.52045E+12,450697
38062,TAG_READ,,c50000000000000000000803,,,1,1,-71,1.52045E+12,450697
38063,TAG_READ,,c50000000000000000000027,,,1,1,-71,1.52045E+12,450697
38064,TAG_READ,,c50000000000000000000444,,,1,1,-71,1.52045E+12,450697
38065,TAG_READ,,c50000000000000000000764,,,1,1,-67,1.52045E+12,450697
38066,TAG_READ,,c50000000000000000000691,,,1,1,-74,1.52045E+12,450697
38067,TAG_READ,,abacab000000000000000340,,,1,1,-70,1.52045E+12,450697
38068,TAG_READ,,c50000000000000000000503,,,1,1,-68,1.52045E+12,450697
38069,TAG_READ,,c50000000000000000000909,,,1,1,-75,1.52045E+12,450697
38070,TAG_READ,,abacab000000000000000270,,,1,4,-71,1.52045E+12,450697
38071,TAG_READ,,c50000000000000000000953,,,1,4,-72,1.52045E+12,450697
38072,TAG_READ,,c50000000000000000000324,,,1,4,-68,1.52045E+12,450697
38073,TAG_READ,,c50000000000000000000027,,,1,4,-71,1.52045E+12,450697
38074,TAG_READ,,c50000000000000000000048,,,1,4,-64,1.52045E+12,450697
38075,TAG_READ,,083056003e86d2e43c03b5fe27a00400,,,1,4,-73,1.52045E+12,450697
38076,TAG_READ,,c50000000000000000000764,,,1,4,-65,1.52045E+12,450697
38077,TAG_READ,,c50000000000000000000511,,,1,4,-74,1.52045E+12,450697
38078,TAG_READ,,c50000000000000000000859,,,1,4,-65,1.52045E+12,450697
38079,TAG_READ,,c50000000000000000000315,,,1,4,-66,1.52045E+12,450697
38080,TAG_READ,,c50000000000000000000691,,,1,4,-74,1.52045E+12,450697
38081,TAG_READ,,c50000000000000000000503,,,1,4,-69,1.52045E+12,450697
38082,TAG_READ,,c50000000000000000000323,,,1,4,-69,1.52045E+12,450697
38083,TAG_READ,,c50000000000000000000623,,,1,4,-71,1.52045E+12,450697
38084,TAG_READ,,c50000000000000000000710,,,1,4,-67,1.52045E+12,450697
38085,TAG_READ,,c50000000000000000000802,,,1,4,-71,1.52045E+12,450697
38086,TAG_READ,,c50000000000000000000352,,,1,4,-69,1.52045E+12,450697
38087,TAG_READ,,c50000000000000000000444,,,1,4,-69,1.52045E+12,450697
38088,TAG_READ,,c50000000000000000000909,,,1,4,-74,1.52045E+12,450697
38089,TAG_READ,,c50000000000000000000485,,,1,4,-74,1.52045E+12,450697
38090,TAG_READ,,c50000000000000000000765,,,1,4,-67,1.52045E+12,450697
38091,TAG_READ,,c50000000000000000000155,,,1,4,-76,1.52045E+12,450698
38092,TAG_READ,,c50000000000000000000507,,,1,4,-76,1.52045E+12,450698
38093,TAG_READ,,c50000000000000000000803,,,1,1,-70,1.52045E+12,450698
38094,TAG_READ,,c50000000000000000000323,,,1,1,-70,1.52045E+12,450698
38095,TAG_READ,,c50000000000000000000900,,,1,1,-69,1.52045E+12,450698
38096,TAG_READ,,c50000000000000000000352,,,1,4,-68,1.52045E+12,450698
38097,TAG_READ,,c50000000000000000000859,,,1,4,-65,1.52045E+12,450698
38098,TAG_READ,,c50000000000000000000581,,,1,4,-74,1.52045E+12,450698
38099,TAG_READ,,c50000000000000000000155,,,1,4,-74,1.52045E+12,450698
38100,TAG_READ,,c50000000000000000000623,,,1,4,-70,1.52045E+12,450698
38101,TAG_READ,,c50000000000000000000710,,,1,4,-71,1.52045E+12,450698
38102,TAG_READ,,c50000000000000000000803,,,1,4,-73,1.52045E+12,450698
38103,TAG_READ,,c50000000000000000000610,,,1,4,-69,1.52045E+12,450698
38104,TAG_READ,,c50000000000000000000324,,,1,1,-71,1.52045E+12,450698
38105,TAG_READ,,c50000000000000000000710,,,1,1,-67,1.52045E+12,450698
38106,TAG_READ,,c50000000000000000000503,,,1,1,-67,1.52045E+12,450698
38107,TAG_READ,,c50000000000000000000859,,,1,1,-67,1.52045E+12,450698
38108,TAG_READ,,c50000000000000000000507,,,1,1,-71,1.52045E+12,450698
38109,TAG_READ,,c50000000000000000000444,,,1,1,-70,1.52045E+12,450698
38110,TAG_READ,,c50000000000000000000953,,,1,1,-70,1.52045E+12,450698
38111,TAG_READ,,c50000000000000000000764,,,1,1,-66,1.52045E+12,450698
38112,TAG_READ,,c50000000000000000000352,,,1,1,-71,1.52045E+12,450698
38113,TAG_READ,,c50000000000000000000027,,,1,1,-72,1.52045E+12,450698
38114,TAG_READ,,abacab000000000000000468,,,1,1,-71,1.52045E+12,450698
38115,TAG_READ,,c50000000000000000000334,,,1,1,-73,1.52045E+12,450698
38116,TAG_READ,,c50000000000000000000623,,,1,1,-70,1.52045E+12,450698
38117,TAG_READ,,c50000000000000000000802,,,1,1,-73,1.52045E+12,450698
38118,TAG_READ,,c50000000000000000000409,,,1,4,-72,1.52045E+12,450698
38119,TAG_READ,,c50000000000000000000507,,,1,4,-71,1.52045E+12,450698
38120,TAG_READ,,c50000000000000000000485,,,1,4,-74,1.52045E+12,450698
38121,TAG_READ,,c50000000000000000000027,,,1,4,-73,1.52045E+12,450698
38122,TAG_READ,,c50000000000000000000324,,,1,4,-68,1.52045E+12,450698
38123,TAG_READ,,c50000000000000000000710,,,1,4,-67,1.52045E+12,450698
38124,TAG_READ,,c50000000000000000000859,,,1,4,-65,1.52045E+12,450698
38125,TAG_READ,,abacab000000000000000468,,,1,4,-69,1.52045E+12,450698
38126,TAG_READ,,c50000000000000000000519,,,1,4,-74,1.52045E+12,450698
38127,TAG_READ,,c50000000000000000000765,,,1,4,-66,1.52045E+12,450698
38128,TAG_READ,,c50000000000000000000235,,,1,4,-71,1.52045E+12,450698
38129,TAG_READ,,c50000000000000000000623,,,1,4,-71,1.52045E+12,450698
38130,TAG_READ,,c50000000000000000000691,,,1,4,-72,1.52045E+12,450698
38131,TAG_READ,,c50000000000000000000323,,,1,4,-70,1.52045E+12,450698
38132,TAG_READ,,c50000000000000000000503,,,1,4,-69,1.52045E+12,450698
38133,TAG_READ,,c50000000000000000000158,,,1,4,-73,1.52045E+12,450698
38134,TAG_READ,,c50000000000000000000352,,,1,4,-71,1.52045E+12,450698
38135,TAG_READ,,c50000000000000000000444,,,1,4,-71,1.52045E+12,450698
38136,TAG_READ,,c50000000000000000000916,,,1,4,-71,1.52045E+12,450698
38137,TAG_READ,,c50000000000000000000900,,,1,4,-76,1.52045E+12,450698
38138,TAG_READ,,c50000000000000000000802,,,1,4,-69,1.52045E+12,450698
38139,TAG_READ,,c50000000000000000000420,,,1,4,-71,1.52045E+12,450698
38141,TAG_ALARM,EPC_EAS,c50000000000000000000334,,,1,,,1.52045E+12,450695
38142,TAG_ALARM,EPC_EAS,c50000000000000000000916,,,1,,,1.52045E+12,450697
38142,TAG_READ,,c50000000000000000000710,,,1,1,-69,1.52045E+12,450699
38143,TAG_READ,,c50000000000000000000623,,,1,1,-70,1.52045E+12,450699
38144,TAG_READ,,abacab000000000000000148,,,1,1,-70,1.52045E+12,450699
38145,TAG_READ,,c50000000000000000000352,,,1,1,-71,1.52045E+12,450699
38146,TAG_READ,,abacab000000000000000148,,,1,4,-69,1.52045E+12,450699
38147,TAG_READ,,c50000000000000000000623,,,1,4,-70,1.52045E+12,450699
38148,TAG_READ,,c50000000000000000000352,,,1,4,-67,1.52045E+12,450699
38149,TAG_READ,,c50000000000000000000323,,,1,4,-67,1.52045E+12,450699
38150,TAG_READ,,c50000000000000000000859,,,1,4,-66,1.52045E+12,450699
38151,TAG_READ,,c50000000000000000000155,,,1,4,-75,1.52045E+12,450699
38152,TAG_READ,,c50000000000000000000243,,,1,4,-72,1.52045E+12,450699
38153,TAG_READ,,abacab000000000000000270,,,1,4,-68,1.52045E+12,450699
38154,TAG_READ,,c50000000000000000000802,,,1,4,-70,1.52045E+12,450699
38155,TAG_READ,,c50000000000000000000334,,,1,4,-65,1.52045E+12,450699
38156,TAG_READ,,abacab000000000000000245,,,1,4,-70,1.52045E+12,450699
38157,TAG_READ,,c50000000000000000000803,,,1,4,-68,1.52045E+12,450699
38158,TAG_READ,,c50000000000000000000581,,,1,4,-71,1.52045E+12,450699
38159,TAG_READ,,c50000000000000000000710,,,1,4,-69,1.52045E+12,450699
38160,TAG_READ,,08303242b99c64e60f087f9359028400,,,1,4,-70,1.52045E+12,450699
38161,TAG_READ,,c50000000000000000000916,,,1,4,-73,1.52045E+12,450699
38162,TAG_READ,,c50000000000000000000953,,,1,4,-71,1.52045E+12,450699
38163,TAG_READ,,c50000000000000000000900,,,1,4,-72,1.52045E+12,450699
38164,TAG_READ,,abacab000000000000000481,,,1,4,-71,1.52045E+12,450699
38165,TAG_READ,,abacab000000000000000217,,,1,4,-75,1.52045E+12,450699
38166,TAG_READ,,abacab000000000000000178,,,1,4,-70,1.52045E+12,450699
38167,TAG_READ,,083056003e9993703c12900827a00400,,,1,4,-71,1.52045E+12,450699
38168,TAG_READ,,c50000000000000000000155,,,1,4,-74,1.52045E+12,450699
38169,TAG_READ,,c50000000000000000000710,,,1,4,-68,1.52045E+12,450699
38170,TAG_READ,,c50000000000000000000623,,,1,4,-69,1.52045E+12,450699
38171,TAG_READ,,c50000000000000000000323,,,1,1,-70,1.52045E+12,450699
38172,TAG_READ,,c50000000000000000000623,,,1,1,-70,1.52045E+12,450699
38173,TAG_READ,,c50000000000000000000315,,,1,1,-74,1.52045E+12,450699
38174,TAG_READ,,c50000000000000000000155,,,1,1,-73,1.52045E+12,450699
38175,TAG_READ,,c50000000000000000000710,,,1,1,-69,1.52045E+12,450699
38176,TAG_READ,,c50000000000000000000859,,,1,1,-69,1.52045E+12,450699
38177,TAG_READ,,c50000000000000000000953,,,1,1,-73,1.52045E+12,450699
38178,TAG_READ,,c50000000000000000000420,,,1,1,-71,1.52045E+12,450699
38179,TAG_READ,,c50000000000000000000788,,,1,4,-74,1.52045E+12,450699
38180,TAG_READ,,c50000000000000000000710,,,1,4,-66,1.52045E+12,450699
38181,TAG_READ,,c50000000000000000000623,,,1,4,-68,1.52045E+12,450699
38182,TAG_READ,,c50000000000000000000324,,,1,4,-72,1.52045E+12,450699
38183,TAG_READ,,c50000000000000000000765,,,1,1,-68,1.52045E+12,450699
38184,TAG_READ,,c50000000000000000000710,,,1,1,-65,1.52045E+12,450699
38185,TAG_READ,,c50000000000000000000319,,,1,1,-71,1.52045E+12,450699
38186,TAG_READ,,c50000000000000000000324,,,1,1,-69,1.52045E+12,450699
38187,TAG_READ,,c50000000000000000000763,,,1,1,-69,1.52045E+12,450699
38188,TAG_READ,,c50000000000000000000788,,,1,1,-70,1.52045E+12,450699
38189,TAG_READ,,c50000000000000000000710,,,1,1,-67,1.52045E+12,450700
38190,TAG_READ,,c50000000000000000000324,,,1,1,-69,1.52045E+12,450700
38191,TAG_READ,,c50000000000000000000623,,,1,1,-67,1.52045E+12,450700
38192,TAG_READ,,c50000000000000000000765,,,1,1,-68,1.52045E+12,450700
38193,TAG_READ,,c50000000000000000000763,,,1,1,-71,1.52045E+12,450700
38194,TAG_READ,,c50000000000000000000243,,,1,1,-71,1.52045E+12,450700
38195,TAG_READ,,c50000000000000000000323,,,1,1,-70,1.52045E+12,450700
38196,TAG_READ,,c50000000000000000000765,,,1,4,-69,1.52045E+12,450700
38197,TAG_READ,,c50000000000000000000323,,,1,4,-73,1.52045E+12,450700
38198,TAG_READ,,c50000000000000000000710,,,1,4,-68,1.52045E+12,450700
38199,TAG_READ,,abacab000000000000000148,,,1,1,-69,1.52045E+12,450700
38200,TAG_READ,,c50000000000000000000334,,,1,1,-67,1.52045E+12,450700
38201,TAG_READ,,c50000000000000000000352,,,1,1,-72,1.52045E+12,450700
38202,TAG_READ,,c50000000000000000000803,,,1,1,-72,1.52045E+12,450700
38203,TAG_READ,,c50000000000000000000900,,,1,4,-74,1.52045E+12,450700
38204,TAG_READ,,abacab000000000000000148,,,1,4,-68,1.52045E+12,450700
38205,TAG_READ,,c50000000000000000000352,,,1,4,-70,1.52045E+12,450700
38206,TAG_READ,,c50000000000000000000803,,,1,4,-72,1.52045E+12,450700
38207,TAG_READ,,abacab000000000000000458,,,1,4,-74,1.52045E+12,450700
38208,TAG_READ,,abacab000000000000000343,,,1,4,-73,1.52045E+12,450700
38209,TAG_READ,,abacab000000000000000270,,,1,4,-73,1.52045E+12,450700
38210,TAG_READ,,abacab000000000000000318,,,1,4,-71,1.52045E+12,450700
38211,TAG_READ,,c50000000000000000000710,,,1,4,-71,1.52045E+12,450700
38212,TAG_READ,,c50000000000000000000763,,,1,1,-72,1.52045E+12,450700
38213,TAG_READ,,c50000000000000000000623,,,1,1,-74,1.52045E+12,450700
38214,TAG_READ,,c50000000000000000000048,,,1,1,-63,1.52045E+12,450700
38215,TAG_READ,,c50000000000000000000623,,,1,4,-69,1.52045E+12,450700
38216,TAG_READ,,c50000000000000000000334,,,1,4,-66,1.52045E+12,450700
38217,TAG_READ,,c50000000000000000000324,,,1,1,-68,1.52045E+12,450701
38218,TAG_READ,,c50000000000000000000334,,,1,1,-64,1.52045E+12,450701
38219,TAG_READ,,abacab000000000000000361,,,1,1,-71,1.52045E+12,450701
38220,TAG_READ,,c50000000000000000000623,,,1,1,-71,1.52045E+12,450701
38221,TAG_READ,,c50000000000000000000581,,,1,1,-71,1.52045E+12,450701
38222,TAG_READ,,c50000000000000000000352,,,1,1,-71,1.52045E+12,450701
38223,TAG_READ,,c50000000000000000000155,,,1,1,-75,1.52045E+12,450701
38224,TAG_READ,,c50000000000000000000803,,,1,1,-68,1.52045E+12,450701
38225,TAG_READ,,c50000000000000000000323,,,1,1,-68,1.52045E+12,450701
38226,TAG_READ,,c50000000000000000000710,,,1,1,-71,1.52045E+12,450701
38227,TAG_READ,,c50000000000000000000507,,,1,1,-74,1.52045E+12,450701
38228,TAG_READ,,c50000000000000000000859,,,1,1,-67,1.52045E+12,450701
38229,TAG_READ,,c50000000000000000000953,,,1,1,-71,1.52045E+12,450701
38230,TAG_READ,,c50000000000000000000710,,,1,4,-67,1.52045E+12,450701
38231,TAG_READ,,c50000000000000000000900,,,1,4,-67,1.52045E+12,450701
38232,TAG_READ,,c50000000000000000000623,,,1,4,-71,1.52045E+12,450701
38233,TAG_READ,,c50000000000000000000859,,,1,4,-64,1.52045E+12,450701
38234,TAG_READ,,c50000000000000000000581,,,1,4,-71,1.52045E+12,450701
38235,TAG_READ,,c50000000000000000000352,,,1,4,-67,1.52045E+12,450701
38236,TAG_READ,,c50000000000000000000802,,,1,4,-69,1.52045E+12,450701
38237,TAG_READ,,c50000000000000000000155,,,1,4,-75,1.52045E+12,450701
38238,TAG_READ,,083056003e86d2e43c03b5fe27a00400,,,1,4,-71,1.52045E+12,450701
38239,TAG_READ,,c50000000000000000000027,,,1,4,-71,1.52045E+12,450701
38240,TAG_READ,,c50000000000000000000507,,,1,4,-74,1.52045E+12,450701
38241,TAG_READ,,c50000000000000000000803,,,1,4,-69,1.52045E+12,450701
38242,TAG_READ,,abacab000000000000000148,,,1,4,-67,1.52045E+12,450701
38243,TAG_READ,,08303242b99c64e60f087f9359028400,,,1,4,-70,1.52045E+12,450701
38244,TAG_READ,,c50000000000000000000654,,,1,4,-72,1.52045E+12,450701
38245,TAG_READ,,c50000000000000000000953,,,1,4,-72,1.52045E+12,450701
38246,TAG_READ,,c50000000000000000000323,,,1,4,-68,1.52045E+12,450701
38247,TAG_READ,,c50000000000000000000334,,,1,4,-66,1.52045E+12,450701
38248,TAG_READ,,abacab000000000000000254,,,1,4,-70,1.52045E+12,450701
38249,TAG_READ,,abacab000000000000000245,,,1,4,-67,1.52045E+12,450701
38250,TAG_READ,,c50000000000000000000691,,,1,4,-75,1.52045E+12,450701
38251,TAG_READ,,abacab000000000000000481,,,1,4,-70,1.52045E+12,450701
38252,TAG_READ,,abacab000000000000000270,,,1,4,-71,1.52045E+12,450701
38253,TAG_READ,,c50000000000000000000859,,,1,1,-68,1.52045E+12,450701
38254,TAG_READ,,c50000000000000000000323,,,1,1,-71,1.52045E+12,450701
38255,TAG_READ,,c50000000000000000000803,,,1,1,-71,1.52045E+12,450701
38256,TAG_READ,,c50000000000000000000953,,,1,1,-71,1.52045E+12,450701
38257,TAG_READ,,c50000000000000000000623,,,1,1,-69,1.52045E+12,450701
38258,TAG_READ,,c50000000000000000000334,,,1,1,-67,1.52045E+12,450701
38259,TAG_READ,,c50000000000000000000155,,,1,1,-72,1.52045E+12,450701
38260,TAG_READ,,c50000000000000000000710,,,1,1,-71,1.52045E+12,450701
38261,TAG_READ,,c50000000000000000000420,,,1,1,-70,1.52045E+12,450701
38262,TAG_READ,,c50000000000000000000315,,,1,1,-74,1.52045E+12,450701
