Order,Tag,,Tag Code,,,Reader,Mux,RSSI,,Time
39640,TAG_READ,,c50000000000000000000803,,,1,1,-68,1.52047E+12,1520469324
39641,TAG_READ,,c50000000000000000000916,,,1,1,-56,1.52047E+12,1520469324
39642,TAG_READ,,c50000000000000000000623,,,1,1,-72,1.52047E+12,1520469324
39643,TAG_READ,,c50000000000000000000158,,,1,1,-62,1.52047E+12,1520469324
39644,TAG_READ,,c50000000000000000000610,,,1,1,-66,1.52047E+12,1520469324
39645,TAG_READ,,c50000000000000000000323,,,1,1,-69,1.52047E+12,1520469324
39646,TAG_READ,,c50000000000000000000420,,,1,1,-70,1.52047E+12,1520469324
39647,TAG_READ,,c50000000000000000000155,,,1,1,-74,1.52047E+12,1520469324
39648,TAG_READ,,c50000000000000000000787,,,1,1,-71,1.52047E+12,1520469324
39649,TAG_READ,,c50000000000000000000654,,,1,1,-71,1.52047E+12,1520469324
39650,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,1,-71,1.52047E+12,1520469324
39651,TAG_READ,,c50000000000000000000315,,,1,1,-71,1.52047E+12,1520469324
39652,TAG_READ,,c50000000000000000000803,,,1,4,-68,1.52047E+12,1520469324
39653,TAG_READ,,c50000000000000000000352,,,1,4,-67,1.52047E+12,1520469324
39654,TAG_READ,,c50000000000000000000235,,,1,4,-67,1.52047E+12,1520469324
39655,TAG_READ,,c50000000000000000000916,,,1,4,-58,1.52047E+12,1520469324
39656,TAG_READ,,c50000000000000000000953,,,1,4,-70,1.52047E+12,1520469324
39657,TAG_READ,,c50000000000000000000655,,,1,4,-70,1.52047E+12,1520469324
39658,TAG_READ,,c50000000000000000000323,,,1,4,-69,1.52047E+12,1520469324
39659,TAG_READ,,c50000000000000000000610,,,1,4,-74,1.52047E+12,1520469324
39660,TAG_READ,,c50000000000000000000048,,,1,4,-66,1.52047E+12,1520469324
39661,TAG_READ,,c50000000000000000000158,,,1,4,-61,1.52047E+12,1520469324
39662,TAG_READ,,c50000000000000000000859,,,1,4,-69,1.52047E+12,1520469324
39663,TAG_READ,,c50000000000000000000420,,,1,4,-66,1.52047E+12,1520469324
39664,TAG_READ,,c50000000000000000000883,,,1,4,-68,1.52047E+12,1520469324
39665,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,4,-72,1.52047E+12,1520469324
39666,TAG_READ,,c50000000000000000000900,,,1,4,-65,1.52047E+12,1520469324
39667,TAG_READ,,c50000000000000000000710,,,1,4,-70,1.52047E+12,1520469324
39668,TAG_READ,,c50000000000000000000623,,,1,4,-71,1.52047E+12,1520469324
39669,TAG_READ,,c50000000000000000000787,,,1,4,-71,1.52047E+12,1520469324
39670,TAG_READ,,c50000000000000000000507,,,1,4,-70,1.52047E+12,1520469324
39671,TAG_READ,,c50000000000000000000654,,,1,4,-68,1.52047E+12,1520469324
39672,TAG_READ,,c50000000000000000000292,,,1,4,-64,1.52047E+12,1520469324
39673,TAG_READ,,c50000000000000000000155,,,1,4,-77,1.52047E+12,1520469324
39674,TAG_READ,,c50000000000000000000409,,,1,4,-75,1.52047E+12,1520469324
39675,TAG_READ,,c50000000000000000000315,,,1,4,-70,1.52047E+12,1520469324
39676,TAG_READ,,abacab000000000000000224,,,1,4,-70,1.52047E+12,1520469324
39677,TAG_READ,,abacab000000000000000148,,,1,4,-69,1.52047E+12,1520469324
39678,TAG_READ,,c50000000000000000000581,,,1,4,-70,1.52047E+12,1520469324
39679,TAG_READ,,abacab000000000000000481,,,1,4,-72,1.52047E+12,1520469324
39680,TAG_READ,,c50000000000000000000334,,,1,4,-74,1.52047E+12,1520469324
39681,TAG_READ,,abacab000000000000000270,,,1,4,-71,1.52047E+12,1520469324
39682,TAG_READ,,c50000000000000000000158,,,1,2,-64,1.52047E+12,1520469325
39683,TAG_READ,,c50000000000000000000916,,,1,2,-60,1.52047E+12,1520469325
39684,TAG_READ,,c50000000000000000000235,,,1,1,-64,1.52047E+12,1520469325
39685,TAG_READ,,c50000000000000000000507,,,1,1,-71,1.52047E+12,1520469325
39686,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,1,-65,1.52047E+12,1520469325
39687,TAG_READ,,c50000000000000000000352,,,1,1,-71,1.52047E+12,1520469325
39688,TAG_READ,,c50000000000000000000420,,,1,1,-67,1.52047E+12,1520469325
39689,TAG_READ,,c50000000000000000000158,,,1,1,-58,1.52047E+12,1520469325
39690,TAG_READ,,c50000000000000000000916,,,1,1,-56,1.52047E+12,1520469325
39691,TAG_READ,,c50000000000000000000900,,,1,1,-64,1.52047E+12,1520469325
39692,TAG_READ,,c50000000000000000000048,,,1,1,-65,1.52047E+12,1520469325
39693,TAG_READ,,c50000000000000000000292,,,1,1,-67,1.52047E+12,1520469325
39694,TAG_READ,,c50000000000000000000803,,,1,1,-74,1.52047E+12,1520469325
39695,TAG_READ,,c50000000000000000000623,,,1,1,-71,1.52047E+12,1520469325
39696,TAG_READ,,c50000000000000000000334,,,1,1,-67,1.52047E+12,1520469325
39697,TAG_READ,,c50000000000000000000710,,,1,1,-69,1.52047E+12,1520469325
39698,TAG_READ,,c50000000000000000000953,,,1,1,-68,1.52047E+12,1520469325
39699,TAG_READ,,abacab000000000000000269,,,1,1,-70,1.52047E+12,1520469325
39700,TAG_READ,,c50000000000000000000260,,,1,1,-74,1.52047E+12,1520469325
39701,TAG_READ,,c50000000000000000000796,,,1,1,-70,1.52047E+12,1520469325
39702,TAG_READ,,c50000000000000000000323,,,1,1,-71,1.52047E+12,1520469325
39703,TAG_READ,,c50000000000000000000511,,,1,1,-70,1.52047E+12,1520469325
39704,TAG_READ,,abacab000000000000000178,,,1,1,-71,1.52047E+12,1520469325
39705,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,4,-67,1.52047E+12,1520469325
39706,TAG_READ,,c50000000000000000000916,,,1,4,-60,1.52047E+12,1520469325
39707,TAG_READ,,c50000000000000000000507,,,1,4,-69,1.52047E+12,1520469325
39708,TAG_READ,,c50000000000000000000158,,,1,4,-61,1.52047E+12,1520469325
39709,TAG_READ,,c50000000000000000000900,,,1,4,-64,1.52047E+12,1520469325
39710,TAG_READ,,c50000000000000000000292,,,1,4,-66,1.52047E+12,1520469325
39711,TAG_READ,,c50000000000000000000953,,,1,4,-68,1.52047E+12,1520469325
39712,TAG_READ,,c50000000000000000000235,,,1,4,-63,1.52047E+12,1520469325
39713,TAG_READ,,abacab000000000000000178,,,1,4,-67,1.52047E+12,1520469325
39714,TAG_READ,,c50000000000000000000796,,,1,4,-69,1.52047E+12,1520469325
39715,TAG_READ,,c50000000000000000000623,,,1,4,-68,1.52047E+12,1520469325
39716,TAG_READ,,c50000000000000000000420,,,1,4,-67,1.52047E+12,1520469325
39717,TAG_READ,,c50000000000000000000802,,,1,4,-73,1.52047E+12,1520469325
39718,TAG_READ,,c50000000000000000000100,,,1,4,-73,1.52047E+12,1520469325
39719,TAG_READ,,c50000000000000000000323,,,1,4,-71,1.52047E+12,1520469325
39720,TAG_READ,,c50000000000000000000916,,,1,4,-56,1.52047E+12,1520469325
39721,TAG_READ,,c50000000000000000000315,,,1,4,-65,1.52047E+12,1520469325
39722,TAG_READ,,c50000000000000000000158,,,1,4,-60,1.52047E+12,1520469325
39723,TAG_READ,,c50000000000000000000900,,,1,4,-63,1.52047E+12,1520469325
39724,TAG_READ,,c50000000000000000000900,,,1,2,-65,1.52047E+12,1520469325
39725,TAG_READ,,c50000000000000000000916,,,1,2,-64,1.52047E+12,1520469325
39726,TAG_READ,,c50000000000000000000158,,,1,2,-64,1.52047E+12,1520469325
39727,TAG_READ,,c50000000000000000000048,,,1,1,-64,1.52047E+12,1520469325
39728,TAG_READ,,c50000000000000000000900,,,1,1,-62,1.52047E+12,1520469325
39729,TAG_READ,,c50000000000000000000828,,,1,1,-65,1.52047E+12,1520469325
39730,TAG_READ,,c50000000000000000000859,,,1,1,-71,1.52047E+12,1520469325
39731,TAG_READ,,c50000000000000000000916,,,1,1,-57,1.52047E+12,1520469325
39732,TAG_READ,,083056003e9993703c12900827a00400,,,1,1,-68,1.52047E+12,1520469325
39733,TAG_READ,,c50000000000000000000324,,,1,1,-71,1.52047E+12,1520469325
39734,TAG_READ,,c50000000000000000000235,,,1,1,-67,1.52047E+12,1520469325
39735,TAG_READ,,c50000000000000000000477,,,1,1,-67,1.52047E+12,1520469325
39736,TAG_READ,,c50000000000000000000158,,,1,1,-65,1.52047E+12,1520469325
39737,TAG_READ,,c50000000000000000000796,,,1,1,-66,1.52047E+12,1520469325
39738,TAG_READ,,c50000000000000000000623,,,1,1,-71,1.52047E+12,1520469325
39739,TAG_READ,,c50000000000000000000802,,,1,1,-70,1.52047E+12,1520469325
39740,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,1,-69,1.52047E+12,1520469325
39741,TAG_READ,,c50000000000000000000334,,,1,1,-67,1.52047E+12,1520469325
39742,TAG_READ,,c50000000000000000000610,,,1,1,-71,1.52047E+12,1520469325
39743,TAG_READ,,c50000000000000000000623,,,1,4,-67,1.52047E+12,1520469325
39744,TAG_READ,,c50000000000000000000916,,,1,4,-64,1.52047E+12,1520469325
39745,TAG_READ,,c50000000000000000000100,,,1,4,-71,1.52047E+12,1520469325
39746,TAG_READ,,c50000000000000000000048,,,1,4,-64,1.52047E+12,1520469325
39747,TAG_READ,,c50000000000000000000900,,,1,4,-64,1.52047E+12,1520469325
39748,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,2,-67,1.52047E+12,1520469325
39749,TAG_READ,,c50000000000000000000158,,,1,2,-65,1.52047E+12,1520469325
39750,TAG_READ,,c50000000000000000000900,,,1,2,-71,1.52047E+12,1520469325
39751,TAG_READ,,c50000000000000000000916,,,1,2,-67,1.52047E+12,1520469325
39752,TAG_READ,,c50000000000000000000158,,,1,2,-65,1.52047E+12,1520469325
39753,TAG_READ,,c50000000000000000000900,,,1,2,-68,1.52047E+12,1520469325
39754,TAG_READ,,c50000000000000000000916,,,1,2,-67,1.52047E+12,1520469325
39755,TAG_READ,,c50000000000000000000334,,,1,1,-71,1.52047E+12,1520469325
39756,TAG_READ,,c50000000000000000000507,,,1,1,-71,1.52047E+12,1520469325
39757,TAG_READ,,c50000000000000000000158,,,1,1,-63,1.52047E+12,1520469325
39758,TAG_READ,,c50000000000000000000900,,,1,1,-70,1.52047E+12,1520469325
39759,TAG_READ,,c50000000000000000000235,,,1,1,-71,1.52047E+12,1520469325
39760,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,1,-63,1.52047E+12,1520469325
39761,TAG_READ,,c50000000000000000000916,,,1,1,-64,1.52047E+12,1520469325
39762,TAG_READ,,c50000000000000000000859,,,1,1,-68,1.52047E+12,1520469325
39763,TAG_READ,,c50000000000000000000802,,,1,1,-70,1.52047E+12,1520469325
39764,TAG_READ,,c50000000000000000000623,,,1,1,-72,1.52047E+12,1520469325
39765,TAG_READ,,c50000000000000000000324,,,1,1,-66,1.52047E+12,1520469325
39766,TAG_READ,,c50000000000000000000610,,,1,1,-65,1.52047E+12,1520469325
39767,TAG_READ,,c50000000000000000000315,,,1,1,-65,1.52047E+12,1520469325
39768,TAG_READ,,c50000000000000000000503,,,1,1,-71,1.52047E+12,1520469325
39769,TAG_READ,,c50000000000000000000352,,,1,1,-72,1.52047E+12,1520469325
39770,TAG_READ,,c50000000000000000000444,,,1,1,-69,1.52047E+12,1520469325
39771,TAG_READ,,c50000000000000000000420,,,1,1,-71,1.52047E+12,1520469325
39772,TAG_READ,,c50000000000000000000764,,,1,1,-68,1.52047E+12,1520469326
39773,TAG_READ,,c50000000000000000000048,,,1,1,-68,1.52047E+12,1520469326
39774,TAG_READ,,abacab000000000000000270,,,1,1,-70,1.52047E+12,1520469326
39775,TAG_READ,,c50000000000000000000323,,,1,1,-71,1.52047E+12,1520469326
39776,TAG_READ,,c50000000000000000000828,,,1,1,-66,1.52047E+12,1520469326
39777,TAG_READ,,c50000000000000000000909,,,1,1,-67,1.52047E+12,1520469326
39778,TAG_READ,,c50000000000000000000802,,,1,4,-68,1.52047E+12,1520469326
39779,TAG_READ,,c50000000000000000000828,,,1,4,-67,1.52047E+12,1520469326
39780,TAG_READ,,c50000000000000000000315,,,1,4,-64,1.52047E+12,1520469326
39781,TAG_READ,,c50000000000000000000764,,,1,4,-65,1.52047E+12,1520469326
39782,TAG_READ,,c50000000000000000000503,,,1,4,-71,1.52047E+12,1520469326
39783,TAG_READ,,c50000000000000000000859,,,1,4,-67,1.52047E+12,1520469326
39784,TAG_READ,,c50000000000000000000507,,,1,4,-71,1.52047E+12,1520469326
39785,TAG_READ,,c50000000000000000000655,,,1,4,-73,1.52047E+12,1520469326
39786,TAG_READ,,c50000000000000000000610,,,1,4,-71,1.52047E+12,1520469326
39787,TAG_READ,,c50000000000000000000334,,,1,4,-67,1.52047E+12,1520469326
39788,TAG_READ,,c50000000000000000000148,,,1,4,-68,1.52047E+12,1520469326
39789,TAG_READ,,c50000000000000000000315,,,1,4,-67,1.52047E+12,1520469326
39790,TAG_READ,,c50000000000000000000048,,,1,4,-65,1.52047E+12,1520469326
39791,TAG_READ,,c50000000000000000000803,,,1,4,-68,1.52047E+12,1520469326
39792,TAG_READ,,c50000000000000000000158,,,1,4,-64,1.52047E+12,1520469326
39793,TAG_READ,,c50000000000000000000420,,,1,4,-69,1.52047E+12,1520469326
39794,TAG_READ,,c50000000000000000000623,,,1,4,-67,1.52047E+12,1520469326
39795,TAG_READ,,c50000000000000000000710,,,1,4,-69,1.52047E+12,1520469326
39796,TAG_READ,,c50000000000000000000323,,,1,4,-68,1.52047E+12,1520469326
39797,TAG_READ,,c50000000000000000000235,,,1,4,-65,1.52047E+12,1520469326
39798,TAG_READ,,c50000000000000000000655,,,1,4,-69,1.52047E+12,1520469326
39799,TAG_READ,,c50000000000000000000953,,,1,4,-71,1.52047E+12,1520469326
39800,TAG_READ,,c50000000000000000000507,,,1,4,-69,1.52047E+12,1520469326
39801,TAG_READ,,c50000000000000000000916,,,1,4,-67,1.52047E+12,1520469326
39802,TAG_READ,,c50000000000000000000796,,,1,4,-69,1.52047E+12,1520469326
39803,TAG_READ,,c50000000000000000000581,,,1,4,-72,1.52047E+12,1520469326
39804,TAG_READ,,c50000000000000000000493,,,1,4,-72,1.52047E+12,1520469326
39805,TAG_READ,,c50000000000000000000352,,,1,4,-70,1.52047E+12,1520469326
39806,TAG_READ,,c50000000000000000000292,,,1,4,-66,1.52047E+12,1520469326
39807,TAG_READ,,c50000000000000000000235,,,1,3,-69,1.52047E+12,1520469326
39808,TAG_READ,,c50000000000000000000334,,,1,2,-70,1.52047E+12,1520469326
39809,TAG_READ,,c50000000000000000000158,,,1,2,-64,1.52047E+12,1520469326
39810,TAG_READ,,c50000000000000000000916,,,1,2,-68,1.52047E+12,1520469326
39811,TAG_READ,,c50000000000000000000623,,,1,1,-69,1.52047E+12,1520469326
39812,TAG_READ,,c50000000000000000000048,,,1,1,-66,1.52047E+12,1520469326
39813,TAG_READ,,c50000000000000000000420,,,1,1,-70,1.52047E+12,1520469326
39814,TAG_READ,,c50000000000000000000235,,,1,1,-67,1.52047E+12,1520469326
39815,TAG_READ,,c50000000000000000000900,,,1,1,-69,1.52047E+12,1520469326
39816,TAG_READ,,c50000000000000000000909,,,1,1,-70,1.52047E+12,1520469326
39817,TAG_READ,,c50000000000000000000787,,,1,1,-68,1.52047E+12,1520469326
39818,TAG_READ,,c50000000000000000000710,,,1,1,-65,1.52047E+12,1520469326
39819,TAG_READ,,c50000000000000000000511,,,1,1,-71,1.52047E+12,1520469326
39820,TAG_READ,,c50000000000000000000796,,,1,1,-71,1.52047E+12,1520469326
39821,TAG_READ,,c50000000000000000000916,,,1,1,-71,1.52047E+12,1520469326
39822,TAG_READ,,c50000000000000000000158,,,1,1,-67,1.52047E+12,1520469326
39823,TAG_READ,,c50000000000000000000883,,,1,1,-66,1.52047E+12,1520469326
39824,TAG_READ,,c50000000000000000000507,,,1,1,-70,1.52047E+12,1520469326
39825,TAG_READ,,c50000000000000000000155,,,1,1,-73,1.52047E+12,1520469326
39826,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,1,-69,1.52047E+12,1520469326
39827,TAG_READ,,c50000000000000000000953,,,1,1,-71,1.52047E+12,1520469326
39828,TAG_READ,,c50000000000000000000315,,,1,1,-69,1.52047E+12,1520469326
39829,TAG_READ,,c50000000000000000000803,,,1,1,-73,1.52047E+12,1520469326
39830,TAG_READ,,c50000000000000000000048,,,1,1,-67,1.52047E+12,1520469326
39831,TAG_READ,,c50000000000000000000323,,,1,1,-69,1.52047E+12,1520469326
39832,TAG_READ,,c50000000000000000000953,,,1,1,-70,1.52047E+12,1520469326
39833,TAG_READ,,c50000000000000000000623,,,1,1,-71,1.52047E+12,1520469326
39834,TAG_READ,,c50000000000000000000507,,,1,1,-71,1.52047E+12,1520469326
39835,TAG_READ,,c50000000000000000000654,,,1,1,-70,1.52047E+12,1520469326
39836,TAG_READ,,c50000000000000000000315,,,1,1,-70,1.52047E+12,1520469326
39837,TAG_READ,,c50000000000000000000787,,,1,1,-70,1.52047E+12,1520469326
39838,TAG_READ,,c50000000000000000000909,,,1,1,-70,1.52047E+12,1520469326
39839,TAG_READ,,c50000000000000000000859,,,1,1,-68,1.52047E+12,1520469326
39840,TAG_READ,,c50000000000000000000710,,,1,1,-68,1.52047E+12,1520469326
39841,TAG_READ,,c50000000000000000000158,,,1,1,-73,1.52047E+12,1520469326
39842,TAG_READ,,c50000000000000000000655,,,1,1,-75,1.52047E+12,1520469326
39843,TAG_READ,,c50000000000000000000802,,,1,1,-72,1.52047E+12,1520469326
39844,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,1,-68,1.52047E+12,1520469326
39845,TAG_READ,,c50000000000000000000883,,,1,1,-69,1.52047E+12,1520469326
39846,TAG_READ,,c50000000000000000000420,,,1,1,-70,1.52047E+12,1520469326
39847,TAG_READ,,c50000000000000000000235,,,1,1,-67,1.52047E+12,1520469326
39848,TAG_READ,,c50000000000000000000334,,,1,1,-68,1.52047E+12,1520469326
39849,TAG_READ,,c50000000000000000000292,,,1,1,-66,1.52047E+12,1520469326
39850,TAG_READ,,c50000000000000000000352,,,1,1,-68,1.52047E+12,1520469326
39851,TAG_READ,,abacab000000000000000148,,,1,1,-69,1.52047E+12,1520469326
39852,TAG_READ,,c50000000000000000000581,,,1,1,-71,1.52047E+12,1520469326
39853,TAG_READ,,c50000000000000000000803,,,1,1,-71,1.52047E+12,1520469326
39854,TAG_READ,,c50000000000000000000292,,,1,4,-65,1.52047E+12,1520469326
39855,TAG_READ,,c50000000000000000000420,,,1,4,-66,1.52047E+12,1520469326
39856,TAG_READ,,c50000000000000000000859,,,1,4,-64,1.52047E+12,1520469326
39857,TAG_READ,,c50000000000000000000352,,,1,4,-64,1.52047E+12,1520469326
39858,TAG_READ,,c50000000000000000000710,,,1,4,-68,1.52047E+12,1520469326
39859,TAG_READ,,c50000000000000000000581,,,1,4,-69,1.52047E+12,1520469326
39860,TAG_READ,,c50000000000000000000235,,,1,4,-64,1.52047E+12,1520469326
39861,TAG_READ,,c50000000000000000000315,,,1,4,-70,1.52047E+12,1520469326
39862,TAG_READ,,abacab000000000000000481,,,1,4,-69,1.52047E+12,1520469326
39863,TAG_READ,,c50000000000000000000323,,,1,4,-66,1.52047E+12,1520469326
39864,TAG_READ,,c50000000000000000000507,,,1,4,-71,1.52047E+12,1520469326
39865,TAG_READ,,c50000000000000000000787,,,1,4,-70,1.52047E+12,1520469326
39866,TAG_READ,,abacab000000000000000468,,,1,4,-70,1.52047E+12,1520469326
39867,TAG_READ,,c50000000000000000000953,,,1,4,-71,1.52047E+12,1520469326
39868,TAG_READ,,c50000000000000000000654,,,1,4,-69,1.52047E+12,1520469326
39869,TAG_READ,,c50000000000000000000691,,,1,4,-74,1.52047E+12,1520469326
39870,TAG_READ,,c50000000000000000000334,,,1,4,-66,1.52047E+12,1520469326
39871,TAG_READ,,c50000000000000000000883,,,1,4,-71,1.52047E+12,1520469326
39872,TAG_READ,,c50000000000000000000802,,,1,4,-69,1.52047E+12,1520469326
39873,TAG_READ,,c50000000000000000000048,,,1,4,-67,1.52047E+12,1520469326
39874,TAG_READ,,c50000000000000000000803,,,1,4,-72,1.52047E+12,1520469326
39875,TAG_READ,,c50000000000000000000916,,,1,4,-72,1.52047E+12,1520469326
39876,TAG_READ,,c50000000000000000000158,,,1,3,-66,1.52047E+12,1520469326
39877,TAG_READ,,c50000000000000000000916,,,1,3,-66,1.52047E+12,1520469326
39878,TAG_READ,,c50000000000000000000610,,,1,3,-70,1.52047E+12,1520469326
39879,TAG_READ,,c50000000000000000000610,,,1,2,-65,1.52047E+12,1520469326
39880,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,2,-66,1.52047E+12,1520469326
39881,TAG_READ,,c50000000000000000000158,,,1,2,-63,1.52047E+12,1520469326
39883,TAG_ALARM,EPC_EAS,c50000000000000000000158,,,1,,,1.52047E+12,1520469326
39883,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,2,-63,1.52047E+12,1520469326
39884,TAG_READ,,c50000000000000000000334,,,1,2,-65,1.52047E+12,1520469326
39885,TAG_READ,,c50000000000000000000610,,,1,2,-67,1.52047E+12,1520469326
39886,TAG_READ,,c50000000000000000000158,,,1,2,-64,1.52047E+12,1520469326
39887,TAG_READ,,c50000000000000000000883,,,1,1,-71,1.52047E+12,1520469326
39888,TAG_READ,,c50000000000000000000334,,,1,1,-69,1.52047E+12,1520469326
39889,TAG_READ,,c50000000000000000000828,,,1,1,-69,1.52047E+12,1520469326
39890,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,1,-68,1.52047E+12,1520469326
39891,TAG_READ,,c50000000000000000000909,,,1,1,-71,1.52047E+12,1520469326
39892,TAG_READ,,c50000000000000000000623,,,1,1,-71,1.52047E+12,1520469326
39893,TAG_READ,,c50000000000000000000158,,,1,1,-68,1.52047E+12,1520469326
39894,TAG_READ,,c50000000000000000000765,,,1,1,-69,1.52047E+12,1520469326
39895,TAG_READ,,c50000000000000000000710,,,1,1,-68,1.52047E+12,1520469326
39896,TAG_READ,,c50000000000000000000324,,,1,1,-67,1.52047E+12,1520469326
39897,TAG_READ,,c50000000000000000000503,,,1,1,-68,1.52047E+12,1520469326
39898,TAG_READ,,c50000000000000000000292,,,1,1,-69,1.52047E+12,1520469326
39899,TAG_READ,,c50000000000000000000315,,,1,1,-67,1.52047E+12,1520469326
39900,TAG_READ,,c50000000000000000000507,,,1,1,-71,1.52047E+12,1520469326
39901,TAG_READ,,08303242b99c64e60f087f9359028400,,,1,1,-70,1.52047E+12,1520469327
39902,TAG_READ,,c50000000000000000000859,,,1,1,-66,1.52047E+12,1520469327
39903,TAG_READ,,c50000000000000000000655,,,1,1,-71,1.52047E+12,1520469327
39904,TAG_READ,,c50000000000000000000048,,,1,1,-67,1.52047E+12,1520469327
39905,TAG_READ,,c50000000000000000000352,,,1,1,-70,1.52047E+12,1520469327
39906,TAG_READ,,c50000000000000000000953,,,1,1,-71,1.52047E+12,1520469327
39907,TAG_READ,,c50000000000000000000323,,,1,1,-69,1.52047E+12,1520469327
39908,TAG_READ,,c50000000000000000000764,,,1,1,-67,1.52047E+12,1520469327
39909,TAG_READ,,c50000000000000000000235,,,1,1,-67,1.52047E+12,1520469327
39910,TAG_READ,,c50000000000000000000155,,,1,1,-73,1.52047E+12,1520469327
39911,TAG_READ,,c50000000000000000000444,,,1,1,-73,1.52047E+12,1520469327
39912,TAG_READ,,c50000000000000000000787,,,1,1,-68,1.52047E+12,1520469327
39913,TAG_READ,,c50000000000000000000420,,,1,1,-69,1.52047E+12,1520469327
39914,TAG_READ,,c50000000000000000000803,,,1,1,-71,1.52047E+12,1520469327
39915,TAG_READ,,c50000000000000000000877,,,1,1,-71,1.52047E+12,1520469327
39916,TAG_READ,,c50000000000000000000802,,,1,1,-73,1.52047E+12,1520469327
39917,TAG_READ,,c50000000000000000000691,,,1,1,-74,1.52047E+12,1520469327
39918,TAG_READ,,c50000000000000000000691,,,1,4,-71,1.52047E+12,1520469327
39919,TAG_READ,,c50000000000000000000883,,,1,4,-68,1.52047E+12,1520469327
39920,TAG_READ,,c50000000000000000000155,,,1,4,-71,1.52047E+12,1520469327
39921,TAG_READ,,c50000000000000000000352,,,1,4,-68,1.52047E+12,1520469327
39922,TAG_READ,,c50000000000000000000623,,,1,4,-70,1.52047E+12,1520469327
39923,TAG_READ,,c50000000000000000000158,,,1,4,-73,1.52047E+12,1520469327
39924,TAG_READ,,c50000000000000000000953,,,1,4,-71,1.52047E+12,1520469327
39925,TAG_READ,,c50000000000000000000828,,,1,4,-67,1.52047E+12,1520469327
39926,TAG_READ,,c50000000000000000000909,,,1,4,-71,1.52047E+12,1520469327
39927,TAG_READ,,c50000000000000000000507,,,1,4,-71,1.52047E+12,1520469327
39928,TAG_READ,,c50000000000000000000334,,,1,4,-72,1.52047E+12,1520469327
39929,TAG_READ,,08303242b99c64e60f087f9359028400,,,1,4,-71,1.52047E+12,1520469327
39930,TAG_READ,,c50000000000000000000503,,,1,4,-69,1.52047E+12,1520469327
39931,TAG_READ,,c50000000000000000000235,,,1,4,-68,1.52047E+12,1520469327
39932,TAG_READ,,c50000000000000000000877,,,1,4,-74,1.52047E+12,1520469327
39933,TAG_READ,,c50000000000000000000323,,,1,4,-69,1.52047E+12,1520469327
39934,TAG_READ,,083056003e86d2e43c03b5fe27a00400,,,1,4,-71,1.52047E+12,1520469327
39935,TAG_READ,,c50000000000000000000859,,,1,4,-64,1.52047E+12,1520469327
39936,TAG_READ,,c50000000000000000000324,,,1,4,-65,1.52047E+12,1520469327
39937,TAG_READ,,c50000000000000000000292,,,1,4,-68,1.52047E+12,1520469327
39938,TAG_READ,,c50000000000000000000787,,,1,4,-68,1.52047E+12,1520469327
39939,TAG_READ,,08306171706a2a7d0235cb550e030400,,,1,4,-69,1.52047E+12,1520469327
39940,TAG_READ,,c50000000000000000000802,,,1,4,-70,1.52047E+12,1520469327
39941,TAG_READ,,c50000000000000000000764,,,1,4,-67,1.52047E+12,1520469327
39942,TAG_READ,,c50000000000000000000710,,,1,4,-67,1.52047E+12,1520469327
39943,TAG_READ,,c50000000000000000000148,,,1,4,-70,1.52047E+12,1520469327
39944,TAG_READ,,c50000000000000000000420,,,1,4,-69,1.52047E+12,1520469327
39945,TAG_READ,,c50000000000000000000315,,,1,4,-65,1.52047E+12,1520469327
39946,TAG_READ,,c50000000000000000000048,,,1,4,-67,1.52047E+12,1520469327
39947,TAG_READ,,c50000000000000000000511,,,1,4,-70,1.52047E+12,1520469327
39948,TAG_READ,,abacab000000000000000270,,,1,4,-69,1.52047E+12,1520469327
39949,TAG_READ,,abacab000000000000000075,,,1,4,-70,1.52047E+12,1520469327
39950,TAG_READ,,c50000000000000000000765,,,1,4,-64,1.52047E+12,1520469327
39951,TAG_READ,,c50000000000000000000788,,,1,4,-73,1.52047E+12,1520469327
39952,TAG_READ,,c50000000000000000000655,,,1,4,-74,1.52047E+12,1520469327
39953,TAG_READ,,c50000000000000000000898,,,1,4,-74,1.52047E+12,1520469327
39954,TAG_READ,,c50000000000000000000444,,,1,4,-71,1.52047E+12,1520469327
39955,TAG_READ,,c50000000000000000000158,,,1,3,-64,1.52047E+12,1520469327
39956,TAG_READ,,c50000000000000000000916,,,1,3,-70,1.52047E+12,1520469327
